,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
5267,5267,28.0,4.3,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,32,10.705559922203047
5268,5268,27.0,4.4,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,4.405497911220189
5269,5269,22.0,4.1,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,3.1450674354101187
5270,5270,30.0,4.0,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,17.297865752893937
5271,5271,35.0,4.4,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,36,17.077471212855382
5272,5272,25.0,4.9,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,14,3.104435397903984
5273,5273,27.0,4.9,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,17,12.421407858556853
5274,5274,21.0,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19,7.646104748376906
5275,5275,26.0,4.6,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,14,16.38489468674857
5276,5276,31.0,5.0,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,17.098061238885432
5277,5277,27.0,4.5,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,29,6.0497889093284245
5278,5278,30.0,4.4,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,1.5605584639704098
5279,5279,23.0,4.8,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,11.007734763545226
5280,5280,24.0,4.6,Windy,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,21,7.7724290151748034
5281,5281,22.0,4.8,Cloudy,Low,1,Buffet,scooter,,No,Metropolitian,12,3.1450674354101187
5282,5282,30.0,3.5,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,32,12.435302723251514
5283,5283,34.0,3.8,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Urban,41,20.85154468951876
5284,5284,34.0,4.8,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,17,3.0646598415657964
5285,5285,27.0,4.6,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,10.868130915472095
5286,5286,33.0,5.0,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,29,5666.567624546699
5287,5287,36.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,10.41696382413328
5288,5288,37.0,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,2.979527471131841
5289,5289,29.0,4.8,Windy,Low,2,Buffet,motorcycle,1.0,No,Urban,14,13.403654333926204
5290,5290,33.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Urban,29,7.772241719578965
5291,5291,36.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,17.097073943158136
5292,5292,27.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,9.192290417085571
5293,5293,31.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,7.862668167467362
5294,5294,29.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,6.210607623138685
5295,5295,20.0,4.8,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,12.256687342364245
5296,5296,24.0,5.0,Sandstorms,Low,2,Snack,motorcycle,1.0,No,Urban,16,10.724189700664816
5297,5297,24.0,4.5,Stormy,Low,0,Snack,motorcycle,,No,Metropolitian,18,4.470286489054095
5298,5298,32.0,4.1,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,17.073957291378203
5299,5299,28.0,4.8,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,2.930306706301787
5300,5300,30.0,4.6,Windy,High,1,Meal,scooter,1.0,No,Metropolitian,32,5.959018323574134
5301,5301,29.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,1.5136457204830098
5302,5302,27.0,5.0,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,18,10.427235657707744
5303,5303,25.0,4.8,Windy,Jam,1,Drinks,motorcycle,0.0,No,Urban,18,13.830084721902905
5304,5304,39.0,4.8,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,2.979496956378485
5305,5305,35.0,4.7,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,3.0408160416190784
5306,5306,25.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,1.5524148918517984
5307,5307,36.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,51,12.256687342364245
5308,5308,24.0,4.9,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,4.537989684577169
5309,5309,37.0,4.6,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,9.121089774621696
5310,5310,29.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Urban,29,4.5281645800235975
5311,5311,36.0,5.0,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,39,10.724960763582049
5312,5312,31.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,4.674172123866557
5313,5313,30.0,5.0,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,13.77113289489443
5314,5314,29.0,4.9,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,22,9.326616347795763
5315,5315,34.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,19.9155475515236
5316,5316,23.0,4.9,Windy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,6.118471180354312
5317,5317,33.0,4.8,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,44,17.137935931424575
5318,5318,37.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,28,7.660957436614773
5319,5319,30.0,4.7,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,15,5.959019072120809
5320,5320,23.0,4.6,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11,12.435538174605655
5321,5321,33.0,4.1,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,28,1.536864056750333
5322,5322,28.0,4.7,Sunny,High,1,Snack,motorcycle,1.0,No,Urban,10,3.0646275931042672
5323,5323,32.0,3.5,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,36,14.044994048005092
5324,5324,25.0,4.3,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,8.988056199758692
5325,5325,32.0,4.9,Windy,Low,2,Meal,motorcycle,1.0,No,Urban,25,7.56799713867826
5326,5326,39.0,4.0,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,4.537860441962009
5327,5327,22.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,9.05609596214784
5328,5328,27.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,17.297865752893937
5329,5329,29.0,4.5,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Urban,18,7.862668167467362
5330,5330,39.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,6.117725989658631
5331,5331,32.0,4.9,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,16,1.512691779367508
5332,5332,25.0,2.9,Sunny,Low,1,Buffet,scooter,1.0,No,Urban,36,13.907355216271611
5333,5333,35.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,9.220373066701908
5334,5334,35.0,5.0,Cloudy,Low,0,Snack,motorcycle,2.0,No,Urban,39,20.253048125432574
5335,5335,25.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,19,10.867908640113985
5336,5336,37.0,4.5,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,29,4.587356403772328
5337,5337,31.0,4.7,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Urban,27,10.86506573809728
5338,5338,33.0,4.0,Fog,High,2,Buffet,motorcycle,0.0,No,Metropolitian,31,3.052821366081146
5339,5339,,,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,33,19.97671211035263
5340,5340,33.0,4.6,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,22,12.417550915781517
5341,5341,37.0,4.8,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,28,9.075352487305349
5342,5342,34.0,4.7,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Urban,22,16.601046189384473
5343,5343,35.0,5.0,Sandstorms,High,2,Meal,motorcycle,1.0,No,Metropolitian,26,1.5323596418308467
5344,5344,,,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,24,4.65690219771006
5345,5345,26.0,4.8,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,22,9.220418694238614
5346,5346,35.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,4.544232356546281
5347,5347,35.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,17.166563216359144
5348,5348,27.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,13.773737657135722
5349,5349,26.0,5.0,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,13,1.5525607674149753
5350,5350,31.0,4.9,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20.557590809932567
5351,5351,35.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,4.537571349795331
5352,5352,39.0,4.2,Stormy,High,2,Buffet,motorcycle,0.0,No,Metropolitian,33,6.0497889093284245
5353,5353,30.0,3.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,16.600060265872717
5354,5354,31.0,4.2,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,2.97658914038944
5355,5355,29.0,5.0,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,26,12.256076445503636
5356,5356,23.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23,6.29013467758336
5357,5357,20.0,4.6,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,25,1.5525629370980636
5358,5358,38.0,4.7,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,27,1.5544658129590996
5359,5359,25.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,19.88004074054905
5360,5360,24.0,4.6,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34,13.583440059689538
5361,5361,34.0,4.6,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Urban,30,12.11703643204006
5362,5362,27.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,1.5525722961642396
5363,5363,27.0,5.0,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,17,1.4898458815340307
5364,5364,34.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,23,17.138105845680688
5365,5365,38.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,40,13.989532157364495
5366,5366,20.0,4.7,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Urban,27,16.902495928528857
5367,5367,27.0,4.8,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,15,13.77114025342458
5368,5368,25.0,5.0,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,4.469203457571405
5369,5369,29.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,4.52828913019458
5370,5370,29.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.0251533676453985
5371,5371,27.0,4.2,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Urban,20,1.552700113213496
5372,5372,24.0,4.7,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,15,10.756990051240766
5373,5373,31.0,4.4,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,37,19.91468696565216
5374,5374,28.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,5.958965689618683
5375,5375,36.0,4.9,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,9.348552275748848
5376,5376,29.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,13.429047569676255
5377,5377,30.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,,Metropolitian,12,3.020115628552984
5378,5378,36.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,1.5581193602469814
5379,5379,35.0,4.9,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,34,16.721288103899063
5380,5380,29.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,4.56122368116472
5381,5381,20.0,4.5,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20.85154468951876
5382,5382,29.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,20.178298581851102
5383,5383,21.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,17,1.514745314488058
5384,5384,32.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Urban,29,3.1162037151058195
5385,5385,38.0,4.5,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,19.367701972034023
5386,5386,31.0,4.9,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,17.073957291378203
5387,5387,25.0,2.7,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,37,16.385802266844152
5388,5388,28.0,4.9,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,12,3.116148934584108
5389,5389,24.0,4.8,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,16.634870118192893
5390,5390,30.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,,Urban,10,9.314030627904389
5391,5391,32.0,4.7,Cloudy,High,2,Drinks,scooter,0.0,No,Metropolitian,37,5.99226133956302
5392,5392,24.0,4.7,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,21,4.5877946316355445
5393,5393,39.0,5.0,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,21,8.987988358255997
5394,5394,28.0,4.4,Sunny,Jam,0,Meal,motorcycle,2.0,No,Urban,48,7.546817179297724
5395,5395,21.0,4.8,Windy,Jam,2,Drinks,scooter,0.0,No,Urban,23,10.42736760596882
5396,5396,31.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,19.97462742500926
5397,5397,,,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,6.0499195551672
5398,5398,38.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,13,1.5527577995613158
5399,5399,32.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,10.906036622047266
5400,5400,32.0,3.8,Cloudy,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,39,19.65979261510453
5401,5401,21.0,4.2,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,16.645616859116338
5402,5402,37.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.537553114346225
5403,5403,28.0,4.3,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,41,10.433242609765504
5404,5404,35.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,3.104803711296092
5405,5405,37.0,4.9,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,17.139219742239916
5406,5406,39.0,4.7,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,30,1.5126653174804872
5407,5407,28.0,4.6,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,15,7.601614738376903
5408,5408,31.0,4.4,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,24,7.49019955455418
5409,5409,33.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,1.536913986942279
5410,5410,,,,,3,Buffet,motorcycle,0.0,No,Metropolitian,14,9.315632086724325
5411,5411,35.0,4.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,19.975520086223582
5412,5412,,,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,44,13.989450297015924
5413,5413,24.0,3.9,Sunny,Jam,0,Snack,motorcycle,0.0,Yes,Metropolitian,40,4.395410042167794
5414,5414,29.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,18,3.0597099620857606
5415,5415,23.0,4.7,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,13,6.037990253437743
5416,5416,28.0,4.7,Sunny,Low,2,Meal,electric_scooter,0.0,No,Urban,20,1.5525609804323828
5417,5417,24.0,4.8,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,16,9.191497300141702
5418,5418,38.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,38,13.829131656348135
5419,5419,37.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,25,1.532264786863453
5420,5420,34.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,18,4.717601091654031
5421,5421,35.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,53,10.565032566313157
5422,5422,36.0,4.7,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,33,10.42736760596882
5423,5423,25.0,5.0,Windy,High,2,Drinks,scooter,0.0,No,Urban,17,6.050033592408317
5424,5424,39.0,4.9,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,1.5580838613499712
5425,5425,39.0,4.4,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,33,12.162115936475908
5426,5426,23.0,4.7,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,19,1.5294972184813194
5427,5427,25.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,11.007734763545226
5428,5428,27.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24,16.90280673247877
5429,5429,33.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,4.470286489054095
5430,5430,27.0,4.7,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,23,7.862668167467362
5431,5431,37.0,3.6,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,37,5903.068140670003
5432,5432,28.0,4.4,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,40,19.659824899493145
5433,5433,23.0,4.6,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,34,3.0253773223034064
5434,5434,23.0,4.8,Windy,High,2,Drinks,scooter,1.0,No,Urban,18,1.536842085588124
5435,5435,,,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,18,6.053489440625695
5436,5436,28.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,19.83931683873431
5437,5437,37.0,4.9,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,13.403654333926204
5438,5438,33.0,4.7,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,34,6.050033592408317
5439,5439,15.0,1.0,,,3,Meal,bicycle,0.0,No,Metropolitian,21,12.256687342364245
5440,5440,35.0,4.5,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,21,1.5297232826572114
5441,5441,38.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.761422437330777
5442,5442,25.0,4.8,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,10,7.772343594520689
5443,5443,,,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,3892.882349387159
5444,5444,29.0,4.8,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,15,9.219783818006205
5445,5445,50.0,6.0,,,3,Meal,scooter,1.0,No,Urban,30,16429.11361392011
5446,5446,30.0,4.8,Sandstorms,High,1,Buffet,scooter,1.0,No,Urban,30,2.9766353442377467
5447,5447,37.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48,7.862668167467362
5448,5448,24.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,12.103166363044751
5449,5449,34.0,4.9,Sandstorms,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,26,16.112773223595497
5450,5450,28.0,5.0,Sunny,Medium,2,Meal,scooter,,No,Metropolitian,15,14.021816217099431
5451,5451,33.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30,10.725042643649202
5452,5452,36.0,4.7,Windy,High,1,Snack,scooter,1.0,No,Metropolitian,28,6.29013467758336
5453,5453,32.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20.176709024498408
5454,5454,30.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.116927321849533
5455,5455,31.0,4.8,Fog,Low,0,Snack,motorcycle,2.0,No,Metropolitian,36,19.61758127555037
5456,5456,25.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,1.5725337265584898
5457,5457,,,,,3,Drinks,electric_scooter,3.0,Yes,Metropolitian,48,12.23672361637089
5458,5458,24.0,4.6,Sandstorms,Low,1,Meal,scooter,0.0,No,,14,1.5126978093478265
5459,5459,31.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Urban,11,3.105144914005584
5460,5460,31.0,3.2,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,32,11.936634394402184
5461,5461,26.0,4.7,Sandstorms,Low,2,Buffet,scooter,,No,Metropolitian,14,12.234645516928436
5462,5462,21.0,4.9,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,22,4.469312021375595
5463,5463,30.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21,1.5525609804323828
5464,5464,,,Stormy,Jam,1,Snack,motorcycle,,No,Metropolitian,19,10.427299400805357
5465,5465,21.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,7.683918689130393
5466,5466,30.0,4.7,Stormy,Low,2,Drinks,electric_scooter,0.0,No,,27,12.58026782216666
5467,5467,32.0,4.9,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,17,6.232177403627461
5468,5468,20.0,4.4,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,7.77225332050286
5469,5469,30.0,4.9,Fog,Low,1,Meal,scooter,1.0,No,Urban,15,2.979540523105015
5470,5470,25.0,4.8,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,7.772809995464719
5471,5471,26.0,4.4,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,12.209907712491129
5472,5472,28.0,4.7,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,29,6761.144219267958
5473,5473,30.0,4.5,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,4.528158738165052
5474,5474,22.0,5.0,Fog,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,29,1.4897777190672068
5475,5475,31.0,4.5,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,20,16.830914549936686
5476,5476,21.0,4.7,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,12.079332168008388
5477,5477,35.0,4.6,Windy,High,2,Drinks,scooter,0.0,No,Urban,25,5.959018323574134
5478,5478,29.0,4.9,Windy,High,0,Snack,motorcycle,,No,Metropolitian,23,6.209485128834958
5479,5479,,,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,18,7.772039544729619
5480,5480,38.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,9.220316821861015
5481,5481,24.0,2.8,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,42,12.463883023934915
5482,5482,32.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,,21,1.554508646587639
5483,5483,27.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,7.763183552954465
5484,5484,36.0,4.7,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,28,1.4901538782348211
5485,5485,27.0,4.5,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,23,4.540598459387397
5486,5486,28.0,5.0,Sandstorms,High,2,Buffet,motorcycle,1.0,No,Metropolitian,22,6.21815308601551
5487,5487,32.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,24,4.657568578799087
5488,5488,36.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,47,10.587819003023831
5489,5489,23.0,4.9,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,23,20.442929762531403
5490,5490,34.0,4.3,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,6.29013467758336
5491,5491,28.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,4.5609750232747945
5492,5492,25.0,4.9,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,18,4.610390241110355
5493,5493,33.0,4.3,Fog,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,37,7.761780026164523
5494,5494,30.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,3.1450674354101187
5495,5495,39.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,38,13.631271209126313
5496,5496,22.0,4.7,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,21,1.5093764406719343
5497,5497,31.0,3.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,37,17.297865752893937
5498,5498,33.0,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,23,11.007734763545226
5499,5499,22.0,4.9,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,17.077999100699763
5500,5500,20.0,4.7,Stormy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,23,19.661019603216737
5501,5501,36.0,4.2,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,9.055476933186997
5502,5502,23.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,16,1.5095756016472972
5503,5503,27.0,4.8,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,13,7.76176872600772
5504,5504,27.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,16.600060265872717
5505,5505,27.0,5.0,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,13.973206773195638
5506,5506,35.0,4.3,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,16.659440579105013
5507,5507,22.0,4.7,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,10,3.116172922575739
5508,5508,38.0,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,46,10.485895839488764
5509,5509,39.0,3.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,34,11.983567977721531
5510,5510,23.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,16.600966466253027
5511,5511,24.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,14,12.162306144870003
