,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
15768,34.0,4.1,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,40,20002.515665581755
15769,33.0,4.8,Windy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,48,20002.515665581755
15770,,,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,48,20002.515665581755
15771,30.0,4.7,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.515665581755
15772,32.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,47,20002.515665581755
15773,39.0,4.8,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Urban,27,20002.515665581755
15774,26.0,4.4,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.515665581755
15775,33.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,53,20002.515665581755
15776,26.0,4.6,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.515665581755
15777,38.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,44,20002.51566548756
15778,28.0,4.5,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,20002.51566548756
15779,27.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,20002.51566548756
15780,23.0,4.8,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,23,20002.51566548756
15781,36.0,4.4,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,20002.51566548756
15782,27.0,4.9,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,20002.51566548756
15783,32.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,20002.51566548756
15784,21.0,4.6,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.51566548756
15785,24.0,4.6,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Urban,24,20002.51566548756
15786,34.0,3.7,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,32,20002.51566548756
15787,33.0,4.9,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,24,20002.51566548756
15788,,,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,15,20002.51566548756
15789,,,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,20002.51566548756
15790,36.0,4.7,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,20002.51566545994
15791,25.0,4.7,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,13,20002.51566545994
15792,30.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51566545994
15793,20.0,4.8,Windy,Jam,0,Drinks,motorcycle,,No,Metropolitian,38,20002.51566545994
15794,29.0,4.7,Sunny,Jam,2,Meal,scooter,0.0,No,Urban,16,20002.51566545994
15795,20.0,3.5,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.51566545994
15796,23.0,4.8,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,15,20002.51566545994
15797,22.0,4.8,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51566545994
15798,33.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51566545994
15799,37.0,4.5,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.51566545994
15800,21.0,5.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Urban,28,20002.51566545994
15801,27.0,4.9,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,18,20002.515665428917
15802,39.0,4.7,Fog,High,2,Buffet,motorcycle,2.0,No,Metropolitian,39,20002.515665428917
15803,36.0,3.6,Windy,Jam,1,Meal,scooter,0.0,Yes,Metropolitian,44,20002.515665428917
15804,29.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,20,20002.515665428917
15805,29.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,11,20002.515665428917
15806,30.0,4.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.515665428917
15807,34.0,4.8,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,38,20002.515665428917
15808,22.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,11,20002.515665428917
15809,25.0,4.7,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Urban,22,20002.515665428917
15810,21.0,4.6,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,16,20002.515665428917
15811,38.0,5.0,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515665428917
15812,27.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,26,20002.515665428917
15813,,,,,3,Meal,bicycle,1.0,No,Urban,17,20002.51566538116
15814,31.0,4.9,Fog,High,1,Snack,scooter,0.0,No,Urban,26,20002.51566538116
15815,27.0,4.8,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,20,20002.51566538116
15816,20.0,4.9,Fog,Jam,2,Buffet,scooter,1.0,No,Urban,34,20002.51566538116
15817,34.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,30,20002.51566538116
15818,28.0,4.8,Fog,High,2,Buffet,motorcycle,,No,Metropolitian,22,20002.51566538116
15819,39.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.51566538116
15820,20.0,4.9,Windy,High,0,Snack,motorcycle,1.0,No,Urban,39,20002.51566538116
15821,28.0,4.6,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.51566538116
15822,30.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,20002.51566538116
15823,36.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,23,20002.51566538116
15824,37.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,18,20002.515665380968
15825,31.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,30,20002.515665380968
15826,21.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,13,20002.515665380968
15827,20.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,,20,20002.515665380968
15828,24.0,5.0,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,18,20002.515665380968
15829,,,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,20002.515665380968
15830,37.0,4.5,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.515665380968
15831,25.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,11,20002.515665380968
15832,31.0,4.6,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,20002.515665380968
15833,29.0,4.6,Sunny,Jam,2,Meal,electric_scooter,,No,Metropolitian,17,20002.515665380968
15834,20.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,20002.515665380968
15835,29.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.515665380968
15836,22.0,4.6,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,20002.515665380968
15837,24.0,4.7,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,20002.515665380968
15838,37.0,3.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,20002.515665352097
15839,26.0,4.8,Windy,Jam,1,Snack,scooter,1.0,No,Urban,17,20002.515665352097
15840,33.0,4.5,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,20002.515665352097
15841,34.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.515665352097
15842,36.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.515665352097
15843,27.0,4.4,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,20002.515665352097
15844,30.0,4.4,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.515665352097
15845,24.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.515665352097
15846,39.0,4.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,26,20002.515665352097
15847,25.0,4.8,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,17,20002.515665352097
15848,21.0,4.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,13,20002.515665352097
15849,23.0,4.9,Windy,High,1,Snack,motorcycle,1.0,No,Urban,19,20002.515665352097
15850,27.0,4.9,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,24,20002.515665350526
15851,33.0,4.8,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.515665350526
15852,21.0,5.0,Cloudy,High,0,Buffet,motorcycle,0.0,No,,25,20002.515665350526
15853,36.0,4.3,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.515665350526
15854,38.0,4.2,Windy,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,41,20002.515665350526
15855,37.0,4.6,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.515665350526
15856,,,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.515665350526
15857,36.0,4.6,Windy,High,2,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515665350526
15858,32.0,3.8,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,38,20002.515665350526
15859,24.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Urban,25,20002.515665350526
15860,36.0,4.7,Sunny,Low,2,Drinks,scooter,0.0,No,Urban,24,20002.515665350526
15861,39.0,4.2,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.515665350526
15862,29.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,17,20002.515665334784
15863,,,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,48,20002.515665334784
15864,24.0,4.3,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,38,20002.515665334784
15865,25.0,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,44,20002.515665334784
15866,23.0,5.0,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.515665334784
15867,37.0,4.8,Fog,Medium,1,Buffet,scooter,0.0,No,Urban,15,20002.515665334784
15868,26.0,4.5,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.515665334784
15869,29.0,5.0,Fog,Medium,2,Drinks,motorcycle,1.0,No,Urban,17,20002.515665273495
15870,33.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.515665273495
15871,32.0,4.1,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.515665273495
15872,25.0,4.7,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47,20002.515665273495
15873,35.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.515665273495
15874,23.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,20002.515665273495
15875,35.0,4.7,Cloudy,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515665273495
15876,23.0,4.8,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,14,20002.515665273495
15877,34.0,5.0,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.515665273495
15878,31.0,4.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,16,20002.515665273495
15879,38.0,4.8,Windy,Low,2,Snack,electric_scooter,1.0,No,Urban,26,20002.515665273495
15880,21.0,4.5,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.515665273495
15881,34.0,4.3,Fog,Jam,2,Buffet,scooter,0.0,Yes,Metropolitian,47,20002.51566522955
15882,23.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.51566522955
15883,21.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.51566522955
15884,35.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.51566522955
15885,37.0,5.0,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.51566522955
15886,21.0,4.6,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,15,20002.51566522955
15887,33.0,5.0,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.51566522955
15888,23.0,4.9,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,20002.51566522955
15889,30.0,4.9,Sunny,Jam,2,Meal,scooter,,No,Metropolitian,17,20002.51566522955
15890,33.0,3.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,43,20002.51566522955
15891,39.0,4.6,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.51566522955
15892,34.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51566522955
15893,28.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.51566471766
15894,32.0,4.7,Stormy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,32,20002.51566471766
15895,20.0,4.5,Stormy,Low,2,Meal,electric_scooter,0.0,No,Urban,14,20002.51566471766
15896,22.0,4.5,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.51566471766
15897,39.0,4.8,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.51566471766
15898,26.0,4.9,Sandstorms,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,20002.51566471766
15899,28.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,20002.51566471766
15900,32.0,4.7,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.51566471766
15901,28.0,4.9,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.51566471766
15902,25.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.51566471766
15903,39.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,20002.51566471766
15904,38.0,4.8,Windy,Low,2,Drinks,electric_scooter,1.0,No,Urban,20,20002.515650642177
15905,22.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.515650642177
15906,30.0,4.5,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,28,20002.515650642177
15907,27.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,28,20002.515650642177
15908,31.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.515650532667
15909,23.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,35,20002.515650532667
15910,24.0,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.51565052273
15911,38.0,4.7,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.51565052273
15912,33.0,4.4,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,40,20002.51565052273
15913,39.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.51565052273
15914,27.0,4.7,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,11,20002.515650517642
15915,33.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24,20002.515650517642
15916,32.0,5.0,Stormy,Jam,0,Snack,motorcycle,2.0,No,Urban,41,20002.515650517642
15917,22.0,4.9,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,22,20002.515650425587
15918,20.0,4.6,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,26,20002.515650425587
15919,32.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,30,20002.515650425587
15920,32.0,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,20002.515650225105
15921,34.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,20,20002.515650225105
15922,27.0,4.8,Sunny,High,1,Drinks,motorcycle,0.0,No,Urban,10,20002.515650225105
15923,24.0,4.7,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.515650169706
15924,38.0,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,,38,20002.515650169706
15925,37.0,4.1,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,20002.515650135494
15926,29.0,4.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.515650004934
15927,30.0,4.3,Stormy,Jam,2,Drinks,motorcycle,0.0,No,Urban,31,20002.515650004934
15928,26.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.515649958266
15929,35.0,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.515649917903
15930,39.0,4.9,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,32,20002.515649917903
15931,21.0,4.6,Stormy,Low,0,Buffet,motorcycle,,No,Urban,20,20002.515649917903
15932,38.0,4.2,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,20002.515649915007
15933,39.0,5.0,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,28,20002.515649915007
15934,39.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,26,20002.515649915007
15935,33.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,23,20002.515649876434
15936,24.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.51564982617
15937,20.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.51564982617
15938,20.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,20002.515649823607
15939,21.0,4.6,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,22,20002.515649701047
15940,23.0,4.5,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.515649701047
15941,22.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,19,20002.51564964415
15942,,,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,26,20002.515649558318
15943,37.0,4.9,Windy,Jam,1,Snack,scooter,0.0,No,Urban,29,20002.515649558318
15944,39.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,28,20002.515649558318
15945,22.0,4.5,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,28,20002.515649558318
15946,38.0,4.1,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.515649542886
15947,22.0,4.9,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,28,20002.515649542886
15948,34.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,27,20002.515649542886
15949,26.0,4.5,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,12,20002.515649504825
15950,29.0,5.0,Sunny,Low,2,Meal,scooter,0.0,No,Urban,15,20002.515576659665
15951,39.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.515576659665
15952,39.0,4.7,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,25,20002.515576659665
15953,38.0,4.7,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.515576659665
15954,27.0,4.8,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.515576659665
15955,,,,,3,Drinks,electric_scooter,0.0,No,Metropolitian,26,20002.515576659665
15956,28.0,4.8,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,15,20002.515576659665
15957,39.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.515576659665
15958,37.0,4.2,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.515576659665
15959,,,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,18,20002.515576659665
15960,,,,,3,Meal,bicycle,1.0,No,Metropolitian,29,20002.515576659665
15961,20.0,4.8,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.515576659665
15962,32.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.515576659665
15963,30.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.515576659665
15964,23.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.515576659665
15965,36.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,25,20002.515576659665
15966,23.0,5.0,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,26,20002.515576659665
15967,28.0,4.9,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.515576659665
15968,,,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.515576659665
15969,34.0,4.4,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.515576659665
15970,33.0,4.2,Fog,Jam,2,Buffet,electric_scooter,1.0,Yes,Metropolitian,38,20002.515576659665
15971,29.0,4.1,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,38,20002.515576659665
15972,25.0,4.5,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,17,20002.515576659665
15973,29.0,4.8,Fog,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.515576659665
15974,26.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.515576659665
15975,29.0,4.7,Sunny,High,2,Buffet,scooter,1.0,No,,16,20002.515576659665
15976,28.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,18,20002.515576659665
15977,35.0,4.9,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,33,20002.515576659665
15978,36.0,4.7,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,28,20002.515576659665
15979,,,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,20002.515576659665
15980,35.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,51,20002.515576659665
15981,20.0,4.9,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,20002.515576659665
15982,38.0,4.8,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,27,20002.515576659665
15983,25.0,3.7,Sunny,High,0,Drinks,motorcycle,1.0,No,Metropolitian,46,20002.515576659665
15984,22.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,20002.515576659665
15985,27.0,4.0,Cloudy,High,1,Snack,scooter,,No,Metropolitian,33,20002.515576659665
15986,23.0,5.0,Sunny,High,2,Drinks,scooter,1.0,No,Urban,14,20002.515576659665
15987,39.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.515576659665
15988,25.0,4.6,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.515576659665
15989,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,24,20002.515576659665
15990,21.0,4.5,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.515576659665
15991,36.0,4.3,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.515576659665
15992,29.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.515576659665
15993,34.0,4.7,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,20002.515576659665
15994,30.0,5.0,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.515576659665
15995,30.0,5.0,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,30,20002.515576659665
15996,33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,20002.515576659665
15997,32.0,4.5,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.515576659665
15998,32.0,3.8,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,20002.515576659665
15999,37.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.515576659665
16000,35.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.515576659665
16001,32.0,4.3,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.515576659665
16002,28.0,4.7,Stormy,Low,2,Meal,motorcycle,0.0,,Urban,10,20002.515576659665
16003,20.0,4.6,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,12,20002.515576659665
16004,21.0,4.7,Windy,Medium,2,Meal,motorcycle,1.0,No,Urban,29,20002.515576659665
16005,27.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.515576659665
16006,34.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,22,20002.515576659665
16007,,,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49,20002.515576659665
16008,32.0,4.7,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,17,20002.515576659665
16009,36.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,20002.515576659665
16010,33.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.515576659665
16011,36.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,26,20002.515576659665
16012,24.0,4.9,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,20002.515576659665
16013,20.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.515576659665
16014,21.0,4.8,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,20002.515576659665
16015,24.0,4.6,Fog,Low,1,Drinks,scooter,1.0,No,Urban,12,20002.515576659665
16016,34.0,4.9,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.515576659665
16017,21.0,4.9,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515576659665
16018,29.0,4.4,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,38,20002.515576659665
16019,,,Cloudy,Jam,0,Meal,motorcycle,3.0,Yes,Semi-Urban,47,20002.515576659665
16020,20.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,11,20002.515576659665
16021,31.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,23,20002.515576659665
16022,35.0,4.8,Stormy,Jam,0,Snack,motorcycle,2.0,Yes,Metropolitian,54,20002.515576659665
16023,35.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.515576659665
16024,31.0,3.6,Windy,Jam,2,Meal,scooter,1.0,No,Urban,31,20002.515576659665
16025,33.0,4.1,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,34,20002.515576659665
16026,,,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,41,20002.515576659665
16027,27.0,4.1,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,22,20002.515576659665
16028,,,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.515576659665
